castTotalLikes,directorLikes,actor1likes,criticReviews,fbPosters,duration,actor3likes,actor2,userReviews,gross,actor1,title,userVotes,language,country,contentRating,budget,year,actor2Likes,rating,aspectRatio,movieLikes,genre,subgenre
1269,214,513,255,0,95,246,Ben Crompton,209,26297,MyAnna Buring,Kill List ,25750,English,UK,Not Rated,500000,2011,257,6.3,2.35,0,Crime,Horror
1252,243,969,292,0,101,74,Jake Ryan,247,77501,Lena Dunham,The Innkeepers ,27260,English,USA,R,750000,2011,128,5.5,2.35,0,Horror,
12183,687,10000,178,1,89,389,Atticus Shaffer,230,42638165,Gary Oldman,The Unborn ,42183,English,USA,PG-13,16000000,2009,787,4.8,2.35,0,Drama,Fantasy
500,973,319,120,1,106,48,Stefania Sandrelli,101,,Jean-Louis Trintignant,The Conformist ,17813,Italian,Italy,R,750000,1970,90,8.1,1.66,0,Drama,
243,168,108,31,0,88,21,Christel Khalil,31,47329,Raymond J. Barry,Interview with the Assassin ,1661,English,USA,R,750000,2002,72,6.6,1.78,163,Drama,
1558,4,1000,114,0,99,201,Nichola Burley,74,18378,Julian Morris,Donkey Punch ,9376,English,UK,R,900000,2008,233,5.2,1.85,0,Crime,Drama
2170,129,935,233,1,90,280,Michael Welch,129,,Luke Grimes,All the Boys Love Mandy Lane ,25951,English,USA,R,750000,2006,611,5.6,2.35,2000,Horror,
1117,3,717,8,0,95,118,Jennifer Lee Wiggins,30,,Dichen Lachman,Bled ,851,English,USA,R,750000,2009,134,3.1,1.85,128,Horror,
2496,160,998,153,0,85,433,Lloyd Bridges,333,,Gary Cooper,High Noon ,80193,English,USA,PG,750000,1952,575,8.1,1.37,3000,Thriller,Western
15,23,7,53,0,170,2,Arthur Agee,74,7830611,William Gates,Hoop Dreams ,18980,English,USA,PG-13,700000,1994,6,8.3,1.33,0,Documentary,Drama
321,30,262,49,0,86,14,Christopher Toler,46,3278611,Kevin Scott Richardson,Rize ,2877,English,USA,PG-13,,2005,23,7.1,1.33,903,Documentary,Music
26578,364,22000,4,0,,567,Lauren Cohan,11,,Peter Dinklage,Destiny ,3089,English,USA,,,2014,4000,8.1,,1000,Action,Adventure
209,52,80,64,1,97,36,Bruce Altman,109,1141829,Adam LeFevre,L.I.E. ,8509,English,USA,NC-17,700000,2001,67,7.2,1.85,420,Crime,Drama
1581,0,601,23,,104,195,Kara Hayward,17,,Laura Fraser,The Sisterhood of Night ,1354,English,USA,PG-13,1000000,2014,524,6.3,2.35,523,Drama,Mystery
2476,0,618,8,0,88,311,Wesley Jonathan,10,,Aimee Garcia,B-Girl ,551,English,USA,PG-13,,2009,592,4,,303,Drama,Music
7122,0,6000,446,0,201,84,Thomas Kretschmann,2618,218051260,Naomi Watts,King Kong ,316027,English,New Zealand,PG-13,207000000,2005,918,7.2,2.35,0,Action,Adventure
2160,174,730,228,0,108,324,Paris Hilton,576,32048809,Robert Ri'chard,House of Wax ,94463,English,Australia,R,30000000,2005,716,5.3,1.85,0,Horror,
33734,31,33000,208,2,106,71,Tristan Mack Wilds,189,2694973,Ryan Gosling,Half Nelson ,70885,English,USA,R,700000,2006,519,7.2,1.85,0,Drama,
1763,0,752,2,4,107,236,Akima,6,10508,Irene Bedard,Naturally Native ,103,English,USA,PG-13,700000,1998,282,6.5,,102,Drama,
714,21,465,25,2,84,48,Robinne Lee,36,2301777,Hill Harper,Hav Plenty ,819,English,USA,R,650000,1997,170,6.5,,161,Comedy,
1210,0,696,8,3,91,137,Steffinnie Phrommany,1,,Mehcad Brooks,Adulterers ,514,English,USA,,750000,2015,320,4.9,2.35,158,Crime,Drama
2483,13,977,143,0,90,432,Lee Armstrong,79,169719,Trey Loney,Escape from Tomorrow ,7384,English,USA,Not Rated,,2013,511,5.2,1.85,0,Fantasy,Horror
1683,2,628,21,0,103,442,Harvey Weinstein,8,,Richard Curtis,Starsuckers ,474,English,UK,,400000,2009,474,7.4,,203,Documentary,
1359,0,1000,1,1,71,21,Dave Fennoy,1,,Alfre Woodard,The Hadza: Last of the First ,5,English,USA,,650000,2014,338,7.4,,5,Documentary,
1553,4,523,34,0,90,258,Madison Lintz,27,,Sandra Ellis Lafferty,After ,3699,English,USA,PG-13,650000,2012,385,5.4,2.35,1000,Fantasy,Horror
283939,4,260000,5,5,67,2000,Lorraine Ziff,5,,Matthew Ziff,Treachery ,344,English,USA,,625000,2013,21000,3.9,,0,Drama,Thriller
4767,7,956,10,2,94,912,Justin Kirk,19,,Leven Rambin,Walter ,1432,English,USA,,700000,2015,945,5.3,,0,Comedy,Drama
824,10,610,66,2,81,23,Edward Everett Horton,98,3000000,Ginger Rogers,Top Hat ,13269,English,USA,Approved,609000,1935,172,7.8,1.37,1000,Comedy,Musical
399,19,170,360,0,81,39,Joshua Leonard,3400,140530114,Heather Donahue,The Blair Witch Project ,186786,English,USA,R,60000,1999,170,6.4,1.33,0,Horror,
778,14,262,53,0,215,136,Jimi Hendrix,63,13300000,Joe Cocker,Woodstock ,12631,English,USA,R,600000,1970,227,8.1,2.2,0,Documentary,History
190,644,119,82,0,83,11,Barry Dennen,109,,David Zucker,The Kentucky Fried Movie ,13915,English,USA,R,650000,1977,29,6.5,1.85,0,Comedy,
1281,16,602,15,1,106,254,David A.R. White,16,171988,Stacy Keach,Mercy Streets ,448,English,USA,PG-13,600000,2000,266,5.6,1.85,12,Action,Crime
85,0,23,,4,103,20,Matthew Feeney,4,23616,Kendyl Joi,Arnolds Park ,94,English,USA,PG-13,600000,2007,20,5.6,1.78,11,Mystery,Thriller
2288,4,919,18,0,90,218,Jason London,19,13493,William Smith,Broken Vessels ,531,English,USA,R,600000,1998,711,6.6,1.85,51,Drama,
2241,12,601,,0,88,359,Angela Nordeng,,79043,Nicholas Gonzalez,Water & Power ,85,English,USA,Not Rated,,2013,371,6.3,,358,Crime,Drama
0,0,0,22,3,105,0,Garba Touré,2,,Aliou Touré,They Will Have to Kill Us First ,74,French,UK,,400000,2015,0,7.7,,34,Documentary,
0,3,0,15,0,115,0,Colin Andrews,13,,Karen Alexander,Crop Circles: Quest for Truth ,204,English,USA,,750000,2002,0,7,,32,Documentary,
1754,0,595,,0,90,271,Steven Michael Quezada,1,,Russell Wong,Light from the Darkroom ,6,English,USA,PG-13,600000,2014,412,8,,9,Action,Drama
553,12,541,18,2,102,2,Félix Moati,1,,François Cluzet,Irreplaceable ,389,French,France,,,2016,8,7.2,,36,Comedy,Drama
1707,5,587,8,0,98,233,Annabella Sciorra,9,,Paula Garcés,The Maid's Room ,719,English,USA,,600000,2013,448,4.5,,128,Thriller,
2538,44,785,105,1,87,704,Ringo Starr,219,515005,Paul McCartney,A Hard Day's Night ,31429,English,UK,Approved,560000,1964,725,7.7,1.75,0,Comedy,Musical
0,6,,3,0,80,,,2,2245,,The Harvest/La Cosecha ,57,English,USA,,560000,2011,,7.2,,88,Documentary,
2996,11,2000,4,1,88,221,Sally Kirkland,9,,Jamie Lee Curtis,Love Letters ,487,English,USA,R,550000,1983,433,6.1,,7,Drama,Romance
0,0,0,2,6,83,0,Spela Colja,2,,Dario Nozic Serini,Julija in alfa Romeo ,86,Slovenian,Slovenia,,500000,2015,0,6.4,2.35,18,Comedy,
1164,589,848,50,0,122,150,Ken Bevel,215,33451479,Kirk Cameron,Fireproof ,17068,English,USA,PG,500000,2008,153,6.5,1.85,0,Drama,Romance
0,95,0,19,1,115,0,Pant Shirt Baba,3,,Bhole Baba,Faith Connections ,113,Hindi,India,,550000,2013,0,7,1.85,126,Biography,Documentary
1090,24,407,5,0,86,142,Peter Breck,36,39552600,Frances Bavier,Benji ,3411,English,USA,G,500000,1974,189,6.1,1.85,816,Adventure,Family
67,9,48,235,1,79,7,Saul Stein,916,30500882,Blanchard Ryan,Open Water ,42256,English,USA,R,500000,2003,10,5.7,1.85,0,Adventure,Biography
2295,490,833,8,6,87,201,Matt Jones,3,,Joe Lo Truglio,High Road ,1305,English,USA,R,,2011,523,5.4,,244,Comedy,
516,8,423,95,0,97,22,Hoke Howell,84,17000000,Woody Strode,Kingdom of the Spiders ,3274,English,USA,PG,500000,1977,23,5.9,1.85,0,Horror,Sci-Fi
0,2,0,84,2,105,0,Eva Carrozza,65,8044906,Heather Berman,Mad Hot Ballroom ,3156,English,USA,PG,,2005,0,7.5,1.85,588,Documentary,Family
24419,310,22000,154,0,89,587,Joe Lo Truglio,286,5739376,Peter Dinklage,The Station Agent ,58260,English,USA,R,500000,2003,833,7.7,1.85,0,Comedy,Drama
2563,3,984,20,1,120,234,Sean Michael Afable,55,3773863,Randy Wayne,To Save a Life ,4583,English,USA,PG-13,1000000,2009,801,7.1,2.35,0,Drama,
382,3,196,88,0,94,2,Bill Clinton,43,3117666,Ken Burns,Wordplay ,3394,English,USA,PG,,2006,184,7.4,1.66,694,Documentary,
194,6,54,70,3,108,43,Vince McMahon,80,2047570,Terry Funk,Beyond the Mat ,6790,English,USA,R,500000,1999,44,7.6,1.85,491,Biography,Documentary
161,0,69,5,0,102,15,Lincoln Hoppe,53,1250798,Kirby Heyborne,The Singles Ward ,1099,English,USA,PG,500000,2002,24,6.4,,43,Comedy,Drama
30,6,30,105,1,83,0,Zubaida Sahar,77,1127331,Marina Golbahari,Osama ,7559,Dari,Afghanistan,PG-13,46000,2003,0,7.4,1.85,0,Drama,
660,0,399,29,1,93,59,Peter Riegert,5,906666,Rachel Dratch,Sholem Aleichem: Laughing in the Darkness ,154,English,USA,Unrated,500000,2011,169,6.8,16,287,Documentary,
407,7,328,46,0,86,17,Ari Gold,74,1114943,Rachel True,Groove ,3562,English,USA,R,500000,2000,27,6.5,1.85,0,Drama,Music
155,0,69,3,0,101,17,Big Budah,34,1111615,Kirby Heyborne,The R.M. ,651,English,USA,PG,500000,2003,34,6,,44,Comedy,Crime
3166,35,980,54,0,111,482,William Katt,87,985341,Sasha Alexander,Twin Falls Idaho ,3479,English,USA,R,500000,1999,505,7.3,1.85,180,Drama,
2655,9,710,126,0,90,595,Scott Mechlowicz,154,603943,Rory Culkin,Mean Creek ,26407,English,USA,R,500000,2004,634,7.3,1.85,1000,Crime,Drama
2322,204,659,17,3,86,474,Heather Matarazzo,21,334041,Edie Falco,Hurricane Streets ,1038,English,USA,R,500000,1997,529,6.5,1.85,51,Crime,Drama
24382,71,22000,25,1,98,658,Bill Duke,34,295468,Peter Dinklage,Never Again ,709,English,USA,R,500000,2001,1000,6,1.85,139,Comedy,Romance
2555,21,597,11,3,91,469,LisaRaye McCoy,24,243347,Monica Calhoun,Civil Brand ,553,English,USA,R,500000,2002,485,5.3,1.85,86,Crime,Drama
1440,12000,778,81,0,91,213,Seymour Cassel,53,154077,Kevin Corrigan,Lonesome Jim ,6884,English,USA,R,500000,2005,327,6.6,1.85,238,Comedy,Drama
20480,217,10000,155,5,90,243,Anna Kendrick,106,342936,Olivia Wilde,Drinking Buddies ,45928,English,USA,R,,2013,10000,6.1,2.35,0,Comedy,Drama
483,0,342,39,0,88,49,Ricky Jay,7,151389,David Mamet,Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,774,English,USA,,500000,2012,79,7.1,,590,Documentary,
338,0,304,153,6,202,4,Minoru Chiaki,596,269061,Takashi Shimura,Seven Samurai ,229012,Japanese,Japan,Unrated,2000000,1954,8,8.7,1.37,11000,Action,Adventure
44,6,14,26,1,89,8,Greg Speirs,9,133778,Tommy Sheppard,The Other Dream Team ,3086,English,USA,Not Rated,500000,2012,9,8.4,,0,Documentary,Sport
11839,32,11000,10,0,97,329,Tina Louise,24,,Brad Pitt,Johnny Suede ,3013,English,Switzerland,R,500000,1991,422,5.8,1.85,344,Comedy,Music
734,681,239,35,0,84,143,Jake Sandvig,12,52850,Monique Gabriela Curnen,Finishing the Game: The Search for a New Bruce Lee ,1656,English,USA,Not Rated,500000,2007,172,6.2,1.85,155,Comedy,
1498,248,353,230,0,82,196,Jack Plotnick,170,98017,Haley Ramm,Rubber ,26185,English,France,R,500000,2010,248,5.8,1.85,46000,Comedy,Fantasy
17883,12,17000,165,0,94,183,Matt Jones,214,177343675,Jim Parsons,Home ,70136,English,USA,PG,135000000,2015,523,6.7,1.85,26000,Adventure,Animation
2310,6,396,9,3,100,325,Amber Benson,10,31937,Tori Spelling,Kiss the Bride ,1358,English,USA,R,500000,2007,326,5.7,1.85,60,Comedy,Romance
35294,12,33000,17,2,112,699,Clea DuVall,32,13134,Ryan Gosling,The Slaughter Rule ,2004,English,USA,R,500000,2002,1000,6.1,2.35,183,Drama,Sport
1118,380,660,344,0,94,113,Whitney Able,451,237301,Scoot McNairy,Monsters ,75669,English,UK,R,500000,2010,280,6.4,2.35,19000,Drama,Sci-Fi
1924,0,584,2,3,87,347,Joanne Whalley,11,,Keith Carradine,The Californians ,299,English,USA,PG,,2005,507,5,1.85,29,Drama,
1047,0,472,28,2,91,170,Ann Dowd,10,12055,Jim Gaffigan,The Living Wake ,739,English,USA,PG-13,500000,2007,185,6.5,,339,Comedy,
2251,38,552,29,6,87,445,Christa B. Allen,20,1332,Justin Chon,Detention of the Dead ,2038,English,USA,Not Rated,500000,2012,533,4.6,2.35,898,Comedy,Horror
8,0,4,11,1,98,0,Zheng Xu,9,,Bo Huang,Crazy Stone ,2097,Mandarin,China,,3000000,2006,4,7.7,2.35,23,Comedy,Crime
119,3,30,48,0,95,25,Jacques Brel,11,,Brian Eno,Scott Walker: 30 Century Man ,1006,English,UK,,500000,2006,27,7.3,1.85,808,Biography,Documentary
3309,395,991,24,0,87,637,Alan Ruck,10,,Radha Mitchell,Everything Put Together ,601,English,USA,R,100000,2000,946,6.6,1.85,22,Drama,
2099,487,991,166,0,102,118,Zoë Kravitz,68,316842,Bruce Greenwood,Good Kill ,15756,English,USA,R,,2014,943,6.4,2.35,0,Drama,Thriller
2,2,2,,0,127,0,Rai Alexandra,3,,Daston Kalili,Insomnia Manica ,16,English,USA,,500000,2005,0,5.8,1.33,0,Thriller,
1235,3,387,9,1,96,205,Bruce Vilanch,3,,Carol Channing,The Outrageous Sophie Tucker ,38,English,USA,,500000,2014,244,7.2,1.33,16,Documentary,
26999,21,25000,48,3,103,680,Olivia Williams,54,,Jeremy Irvine,Now Is Good ,26863,English,UK,PG-13,,2012,766,7.2,2.35,0,Drama,Romance
2102,32,685,64,2,104,238,John McGlothlin,28,,Vincent Chimato,Girls Gone Dead ,2012,English,USA,R,500000,2012,492,3.5,2.35,0,Comedy,Horror
3359,0,970,,0,90,569,Dylan Baker,,,Emma Caulfield,America Is Still the Place ,22,English,USA,,,2015,812,7.5,,337,History,
1038,406,358,1,0,122,152,Tim Abell,16,,Mike Beckingham,Subconscious ,292,English,USA,R,,2015,317,2.2,,353,Action,Mystery
1531,33,1000,111,1,93,135,Katherine Boecher,578,37188667,Britney Spears,Crossroads ,34219,English,USA,PG-13,12000000,2002,188,3.3,1.85,0,Comedy,Drama
630,0,322,26,3,90,120,Katherine Waterston,45,,Shaun Sipos,Enter Nowhere ,5025,English,USA,R,500000,2011,178,6.6,,701,Mystery,Thriller
206,0,159,1,1,101,15,Christian Alvarez,1,,Manny Perez,The King of Najayo ,197,Spanish,Dominican Republic,R,500000,2012,15,6.9,16,126,Crime,Drama
2091,0,918,3,0,94,212,Randy Jay Burrell,2,,Jennifer Hale,Fight to the Finish ,60,English,USA,PG-13,150000,2016,402,4,,381,Action,Romance
2438,163,636,10,5,97,303,Barry Bostwick,20,,Paul Sorvino,Alleluia! The Devil's Carnival ,259,English,USA,,500000,2016,456,7.4,1.78,707,Horror,Musical
254,0,84,1,0,90,33,Jennifer Landa,1,,Mary Kate Wiles,The Sound and the Shadow ,30,English,USA,R,,2014,41,8.3,,70,Comedy,Mystery
1628,431,466,1,2,108,317,Joel Paul Reisig,4,,Carrie Bradstreet,Rodeo Girl ,62,English,USA,PG,500000,2016,431,5.7,,0,Family,
0,0,0,10,1,82,0,Sarah Callan,10,21199,Elizabeth Streb,Born to Fly: Elizabeth Streb vs. Gravity ,40,English,USA,,500000,2014,0,6.8,,44,Action,Biography
683,0,385,1,2,84,53,Jeff Delaney,1,,Mike Stanley,The Little Ponderosa Zoo ,15,English,USA,,500000,2016,169,5.2,16,9,Family,
73441,0,44000,525,4,130,11000,Mila Kunis,511,234903076,Tim Holmes,Oz the Great and Powerful ,175413,English,USA,PG,215000000,2013,15000,6.4,2.35,60000,Adventure,Family
553,6,488,96,0,91,10,Mark Torgl,147,,Patrick Kilpatrick,The Toxic Avenger ,19253,English,USA,Unrated,475000,1984,11,6.2,1.85,0,Action,Comedy
380,10,353,8,4,91,10,George T. Odom,11,2712293,Lawrence Gilliard Jr.,Straight Out of Brooklyn ,475,English,USA,R,450000,1991,12,5.9,1.85,123,Crime,Drama
976,521,773,92,0,107,80,Nicholas Farrell,120,768045,James Nesbitt,Bloody Sunday ,19732,English,UK,R,2000000,2002,89,7.7,1.85,0,Drama,History
1752,5,472,1,6,82,237,Dennis L.A. White,5,,Luis Sanchez,Diamond Ruff ,53,English,USA,R,500000,2015,251,4.3,,62,Action,
12496,3,10000,365,0,84,446,Thomas Lennon,54,379122,Olivia Wilde,Conversations with Other Women ,10143,English,UK,R,450000,2005,651,7.1,2.39,0,Comedy,Drama
1411,365,907,88,0,103,49,Lloyd Kaufman,58,23000,John Karyus,Poultrygeist: Night of the Chicken Dead ,5931,English,USA,Unrated,500000,2006,365,6.2,1.85,0,Comedy,Horror
2830,0,873,3,1,86,304,Cheyenne Jackson,3,,Jennifer Lafleur,Mutual Friends ,64,English,USA,,450000,2013,469,6.8,,31,Comedy,Romance
995,24,610,65,2,89,45,Dick Powell,97,2300000,Ginger Rogers,42nd Street ,7921,English,USA,Unrated,439000,1933,105,7.7,1.37,439,Comedy,Musical
10,0,8,,0,52,0,Jack Canfield,10,,Bob Proctor,Rise of the Entrepreneur: The Search for a Better Way ,78,English,USA,G,450000,2014,2,8.2,,460,Documentary,
173,89,88,71,1,98,3,Taylor Nichols,52,2938208,Chris Eigeman,Metropolitan ,7143,English,USA,PG-13,225000,1990,74,7.5,1.66,865,Comedy,Drama
774,10,690,34,15,133,19,Frida Hallgren,94,9910,Michael Nyqvist,As It Is in Heaven ,13543,Swedish,Sweden,,25000000,2004,24,7.6,1.85,0,Comedy,Drama
1151,15,847,15,0,81,93,Ace Marrero,6,,Jack E. Curenton,Roadside ,268,English,USA,,,2013,94,4.1,16,61,Drama,Horror
3950,100,970,220,0,92,482,Diedrich Bader,1473,44540956,Jon Heder,Napoleon Dynamite ,161448,English,USA,PG,400000,2004,759,6.9,1.85,0,Comedy,
1528,57,1000,279,0,90,92,Eve Plumb,135,258113,Devin Ratray,Blue Ruin ,42678,English,USA,R,1066167,2013,235,7.1,2.35,0,Crime,Drama
330,110,189,409,0,84,21,Ashley Palmer,1189,107917283,Micah Sloat,Paranormal Activity ,184824,English,USA,R,15000,2007,109,6.3,1.85,12000,Horror,
54,147,22,86,0,91,5,Jay Adams,88,1293295,Tony Alva,Dogtown and Z-Boys ,10366,English,USA,PG-13,,2001,20,7.7,1.37,0,Documentary,Sport
2158,0,795,131,0,91,332,Michael Palin,660,1229197,Eric Idle,Monty Python and the Holy Grail ,382240,English,UK,PG,229575,1975,561,8.3,1.66,14000,Adventure,Comedy
771,25,231,69,1,90,138,Jesse Garcia,48,1689999,Emily Rios,Quinceañera ,3675,Spanish,USA,R,400000,2006,200,7.1,2.35,426,Drama,
387,14,361,8,2,96,6,Sue Corcoran,18,11798,Tony Doupe,Gory Gory Hallelujah ,179,English,USA,,100000,2003,14,4.7,1.78,39,Comedy,Fantasy
4908,,1000,75,4,60,833,Masi Oka,379,,Sendhil Ramamurthy,Heroes             ,202115,English,USA,TV-14,,,923,7.7,16,0,Drama,Fantasy
78,20,58,72,3,88,0,Jonathan Caouette,114,592014,Greg Ayres,Tarnation ,5709,English,USA,Unrated,218,2003,20,7.2,1.37,754,Biography,Documentary
168,4,93,4,0,92,12,Chris Cox,31,425899,Bill Farmer,I Want Your Money ,1123,English,USA,PG,400000,2010,31,5.1,1.78,638,Documentary,
2350,0,935,9,3,97,271,Paul Elia,5,,Kane Hodder,Love in the Time of Monsters ,143,English,USA,,500000,2014,709,5.4,,194,Comedy,Horror
123,385,48,203,0,82,22,David Warbeck,253,126387,Catriona MacColl,The Beyond ,14985,Italian,Italy,X,400000,1981,22,6.9,2.35,2000,Horror,
81,,59,11,0,22,6,Ron Lynch,82,,Brendon Small,Home Movies             ,7458,English,USA,TV-PG,,,11,8.2,1.33,526,Animation,Comedy
1026,12,642,148,2,101,149,Andrew Daly,151,80276912,Treat Williams,What Happens in Vegas ,140740,English,USA,PG-13,35000000,2008,171,6.1,2.35,0,Comedy,Romance
272,3,108,80,0,80,39,Jeff Seymour,52,,Dov Tiefenbach,The Dark Hours ,4788,English,Canada,R,500000,2005,64,6.1,1.85,166,Horror,Thriller
260,350,114,46,1,97,33,Roshan Seth,64,,Saeed Jaffrey,My Beautiful Laundrette ,10577,English,UK,R,650000,1985,61,6.9,1.66,0,Comedy,Drama
312,0,169,8,0,84,36,Adam LeFevre,10,25918,R. Brandon Johnson,Fabled ,191,English,USA,R,,2002,80,5.8,1.78,7,Drama,Horror
1163,0,918,10,0,97,83,Michelle Nolden,5,,Katharine Isabelle,Show Me ,369,French,Canada,R,900000,2004,100,6,1.78,12,Drama,Thriller
809,0,440,76,0,91,92,Ingrid Thulin,197,,Liv Ullmann,Cries & Whispers ,19964,Swedish,Sweden,R,400000,1972,132,8.2,1.66,0,Drama,
481,204,436,69,1,123,9,Mae Marsh,88,,Lillian Gish,Intolerance: Love's Struggle Throughout the Ages ,10718,,USA,Not Rated,385907,1916,22,8,1.33,691,Drama,History
2864,3,643,43,1,86,513,DeForest Kelley,75,617172,Walter Koenig,Trekkies ,4407,English,USA,PG,375000,1997,606,7,,672,Documentary,
109,4,77,36,8,100,4,Bessie Love,71,2808000,Anita Page,The Broadway Melody ,4546,English,USA,Passed,379000,1929,28,6.3,1.37,167,Musical,Romance
813,0,634,304,0,96,58,Betsy Baker,740,,Ted Raimi,The Evil Dead ,141219,English,USA,NC-17,375000,1981,66,7.6,1.37,12000,Fantasy,Horror
1233,33,470,279,0,89,118,Nora Arnezeder,131,12843,America Olivo,Maniac ,27297,English,France,Not Rated,6000000,2012,378,6.1,2.35,0,Horror,Thriller
3,0,3,23,0,84,,,3,34151,Amos Oz,Censored Voices ,186,Hebrew,Israel,,450000,2015,,7.2,1.78,111,Documentary,History
15,30,15,110,1,88,0,Joe Bishop,70,1523883,Mark Zupan,Murderball ,9037,English,USA,R,1750211,2005,0,7.8,1.85,0,Documentary,Sport
872,44,615,40,0,90,93,Steve James,46,4000000,Michael Dudikoff,American Ninja 2: The Confrontation ,6046,English,USA,R,350000,1987,96,4.7,1.85,583,Action,Drama
0,0,0,45,2,90,0,Ellen Block,16,84689,Carol Block,51 Birch Street ,695,English,Germany,Unrated,,2005,0,7.5,,70,Documentary,
5052,,2000,23,6,43,576,Tracy Spiridakos,323,,Billy Burke,Revolution             ,72017,English,USA,TV-14,,,821,6.7,16,17000,Action,Adventure
199,0,196,4,2,98,0,Natalie Welch,8,,Tom E. Nicholson,Rotor DR1 ,209,English,USA,,350000,2015,3,3.4,2.35,240,Family,Sci-Fi
4400,0,2000,318,0,101,598,Donald Pleasence,1191,47000000,Jamie Lee Curtis,Halloween ,157863,English,USA,R,300000,1978,742,7.9,2.35,12000,Horror,Thriller
1433,0,359,177,1,96,253,Lee J. Cobb,888,,Jack Warden,12 Angry Men ,447785,English,USA,Not Rated,350000,1957,259,8.9,1.66,40000,Crime,Drama
1370,3,812,51,0,83,258,Peter Gerety,15,246574,Isabella Rossellini,My Dog Tulip ,1272,English,USA,,,2009,277,6.9,1.85,675,Animation,Drama
540,964,380,124,1,65,21,Alan Hale,235,,Claudette Colbert,It Happened One Night ,64888,English,USA,Unrated,325000,1934,114,8.2,1.37,0,Comedy,Romance
126,252,47,211,0,94,14,Mary Tsoni,170,110197,Angeliki Papoulia,Dogtooth ,44864,Greek,Greece,Unrated,,2009,37,7.3,2.35,13000,Drama,Thriller
2638,2,786,26,0,112,321,Gary Coleman,32,7707563,James Cagney,Tupac: Resurrection ,7687,English,USA,R,,2003,633,8,1.85,0,Biography,Documentary
1986,149,409,64,1,102,276,Janet McTeer,73,1281176,Kimberly J. Brown,Tumbleweeds ,2932,English,USA,PG-13,312000,1999,277,6.7,1.85,121,Comedy,Drama
13433,10,10000,56,0,98,912,Adam Goldberg,194,16115878,Viggo Mortensen,The Prophecy ,24438,English,USA,R,8000000,1995,1000,6.6,2.35,0,Action,Fantasy
102,82,75,29,7,91,8,Zinedine Soualem,25,1652472,Simon Abkarian,When the Cat's Away ,2843,French,France,R,300000,1996,9,6.9,1.66,166,Comedy,Romance
3010,54,1000,131,3,80,543,Adrian Martinez,177,2360184,Oliver Platt,Pieces of April ,18035,English,USA,PG-13,300000,2003,806,7.1,1.85,0,Comedy,Drama
37,7,19,4,0,114,2,Mark Caven,7,,Kevin Howarth,The Big Swap ,270,English,UK,,,1998,16,5.6,1.33,29,Drama,
132,129,52,88,2,76,26,Lucy,57,255352,Daniel London,Old Joy ,4423,English,USA,Unrated,300000,2006,44,6.7,1.66,594,Drama,
460,129,375,189,1,80,26,Lucy,112,856942,John Robinson,Wendy and Lucy ,12241,English,USA,R,200000,2008,44,7.1,1.85,0,Drama,
1884,5,795,20,0,88,301,Edie Falco,23,,Embeth Davidtz,3 Backyards ,554,English,USA,R,300000,2010,659,5.2,,92,Drama,
967,0,710,96,1,110,0,Anna Karina,74,,Jean-Paul Belmondo,Pierrot le Fou ,19386,French,France,Not Rated,300000,1965,257,7.7,2.35,2000,Crime,Drama
